messages-soc-custom-70;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-71;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-74;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-75;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-72;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-73;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-78;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-79;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-76;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-77;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-81;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-82;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-80;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-smoke;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-85;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-86;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-83;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-84;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-89;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-87;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-88;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-desktop;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-5;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-6;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-3;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-4;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-1;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-2;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-printer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
messages-soc-custom-16;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-17;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-14;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-15;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-18;0;2;4;5;5;5;5;7;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-19;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-12;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-13;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-10;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-11;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-27;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-28;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-25;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-26;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-29;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-20;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-23;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-24;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-21;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-22;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-100;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-motion;0;5;8;8;8;8;12;17;17;17;17;17;22;26;29;31;33;35;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
messages-soc-humidity;0;2;7;7;7;7;11;16;16;16;16;16;23;24;25;25;25;25;28;28;28;28;28;28;30;31;31;31;31;31;34;34;34;34;34;34;38;38;38;38;38;38;41;41;41;41;41;41;45;45;45
messages-server;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
messages-soc-custom-58;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-59;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-52;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-53;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-50;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-51;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-56;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-57;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-54;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-55;0;2;5;5;5;5;5;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-iot-controller;0;115;336;336;336;336;341;564;566;570;571;571;577;792;800;809;809;813;815;816;816;816;816;816;818;818;818;818;818;818;821;821;821;821;821;821;824;824;824;824;824;824;827;827;827;827;827;827;830;830;830
messages-soc-custom-60;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-69;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-63;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-64;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-61;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-62;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-67;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-68;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-65;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-66;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-38;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-39;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-36;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-37;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-30;0;2;5;5;5;5;6;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-31;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-34;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-35;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-32;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-33;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-door-lock;0;2;5;5;5;5;13;14;14;14;14;14;19;23;27;28;29;32;34;35;35;35;35;35;38;38;38;38;38;38;43;43;43;43;43;43;45;46;46;46;46;46;51;51;51;51;51;51;54;54;54
messages-soc-custom-49;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-47;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-48;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-41;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-42;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-40;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-45;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-46;0;2;5;5;5;5;7;8;8;8;8;8;9;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-43;0;2;5;5;5;5;7;8;8;8;8;8;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-custom-44;0;2;5;5;5;5;7;8;8;8;8;8;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
messages-soc-temperature;0;2;4;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
messages-soc-gate;0;5;7;8;8;8;13;18;19;21;26;26;31;32;33;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proposals-total;0;20;57;287;287;287;287;557;602;602;622;622;622;660;893;913;918;918;927;939;939;939;939;939;939;951;951;951;951;951;951;964;964;964;964;964;964;976;976;976;976;976;976;988;988;988;988;988;988;1000;1000;1000
proposals-soc-custom-9;0;0;1;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-92;0;0;0;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-93;0;0;0;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-7;0;0;1;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-90;0;0;0;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-8;0;0;1;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-91;0;0;0;1;1;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-alarm;0;9;19;19;19;19;19;34;40;45;45;45;45;49;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
