auctioning-time-soc-motion;0;0;0;0;0;0;0;4001;4001;4001;4001;4001;4001;8003;8003;8003;8003;8003;8003;12004;12004;12004;12004;12004;12004;16006;16006;16006;16006;16006;16006;20007;20007;20007;20007;20007;20007;24007;24007;24007;24007
migrating-time-soc-motion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-alarm;0;0;0;0;0;0;0;4001;4001;4001;4001;4001;4001;8002;8002;8002;8002;8002;8002;12003;12003;12003;12003;12003;12003;16004;16004;16004;16004;16004;16004;20005;20005;20005;20005;20005;20005;24013;24013;24013;24013
migrating-time-soc-alarm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-humidity;0;0;0;0;0;0;0;4002;4002;4002;4002;4002;4002;8004;8004;8004;8004;8004;8004;12005;12005;12005;12005;12005;12005;16007;16007;16007;16007;16007;16007;20008;20008;20008;20008;20008;20008;24010;24010;24010;24010
migrating-time-soc-humidity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-door-lock;0;0;0;0;0;0;0;4002;4002;4002;4002;4002;4002;8003;8003;8003;8003;8003;8003;12005;12005;12005;12005;12005;12005;16007;16007;16007;16007;16007;16007;20008;20008;20008;20008;20008;20008;24010;24010;24010;24010
migrating-time-soc-door-lock;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-server;0;0;0;0;0;0;0;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002
migrating-time-server;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-iot-controller;0;0;4005;4005;4005;4005;4005;8006;8006;8006;8006;8006;8006;12006;12006;12006;12006;12006;12006;16008;16008;16008;16008;16008;16008;20009;20009;20009;20009;20009;20009;24010;24010;24010;24010;24010;24010;28011;28011;28011;28011
migrating-time-iot-controller;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-gate;0;0;4005;4005;4005;4005;4005;8006;8006;8006;8006;8006;8006;12007;12007;12007;12007;12007;12007;16009;16009;16009;16009;16009;16009;20011;20011;20011;20011;20011;20011;24013;24013;24013;24013;24013;24013;28016;28016;28016;28016
migrating-time-soc-gate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-smoke;0;0;0;0;0;0;0;4002;4002;4002;4002;4002;4002;8002;8002;8002;8002;8002;8002;12004;12004;12004;12004;12004;12004;16005;16005;16005;16005;16005;16005;20006;20006;20006;20006;20006;20006;24008;24008;24008;24008
migrating-time-soc-smoke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-desktop;0;0;0;0;0;0;0;4001;4001;4001;4001;4001;4001;8002;8002;8002;8002;8002;8002;12004;12004;12004;12004;12004;12004;16006;16006;16006;16006;16006;16006;20007;20007;20007;20007;20007;20007;24009;24009;24009;24009
migrating-time-desktop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-light;0;0;0;0;0;0;0;4002;4002;4002;4002;4002;4002;8003;8003;8003;8003;8003;8003;12005;12005;12005;12005;12005;12005;16007;16007;16007;16007;16007;16007;20008;20008;20008;20008;20008;20008;24011;24011;24011;24011
migrating-time-soc-light;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
