timestamps;0;5000;10000;15000;20000;25000;30000;35000;40000;45000;50000;55000;60000;65000;70000;75000;80000;85000;90000;95000;100000;105000;110000;115000;120000;125000;130000;135000;140000;145000;150000;155000;160000;165000;170000;175000;180000;185000;190000;195000;200000;205000;210000;215000;220000;225000;230000;235000;240000;245000;250000;255000;260000;265000;270000;274014
riskCount-soc-custom-187;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-184;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-185;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-182;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-183;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-180;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-181;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-74;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-75;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-72;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-73;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-78;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-79;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-76;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-77;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-179;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-81;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-177;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-178;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-82;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-175;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-80;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-176;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-173;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-174;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-171;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-172;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-170;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-85;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-86;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-83;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-84;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-89;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-87;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-88;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-168;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-169;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-166;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-167;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-164;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-165;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-162;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-163;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-160;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-161;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-159;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-157;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-158;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-155;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-156;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-153;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-154;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-151;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-152;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-150;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-148;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-149;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-146;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-147;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-144;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-145;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-142;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-143;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-140;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-141;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-139;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-137;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-138;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-135;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-136;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-133;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-134;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-131;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-132;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-250;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-130;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-5;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-6;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-3;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-4;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-1;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-2;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-128;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-custom-249;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;8;8;8;8
riskCount-soc-custom-129;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-soc-humidity;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6
riskCount-iot-controller;1;4;4;4;4;4;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-node-z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
riskCount-node-y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
riskCount-node-x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
riskCount-node-w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
riskCount-node-v;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
riskUnique-global;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
riskUnique-total;0;4;4;4;4;4;4;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
riskDamage-global;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;636,01;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77;713,77
riskDamage-soc-light;0,00;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;174,75;174,75;174,75;174,75;174,75
riskDamage-%-soc-light;0,0000;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,2448;0,2448;0,2448;0,2448;0,2448
riskDamage-soc-smoke;0,00;0,00;0,00;0,00;0,00;0,00;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;174,75;174,75;174,75;174,75;174,75
riskDamage-%-soc-smoke;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,2448;0,2448;0,2448;0,2448;0,2448
riskDamage-soc-temperature;0,00;0,00;0,00;0,00;0,00;0,00;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;174,75;174,75;174,75;174,75;174,75
riskDamage-%-soc-temperature;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,2448;0,2448;0,2448;0,2448;0,2448
riskDamage-soc-gate;23,89;23,89;23,89;23,89;23,89;23,89;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;222,42;285,71;285,71;285,71
riskDamage-%-soc-gate;0,0376;0,0376;0,0376;0,0376;0,0376;0,0376;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3497;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,3116;0,4003;0,4003;0,4003
riskDamage-desktop;0,00;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;174,75;174,75;174,75;174,75;174,75
riskDamage-%-desktop;0,0000;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,2448;0,2448;0,2448;0,2448;0,2448
riskDamage-soc-custom-126;0,00;0,00;0,00;0,00;0,00;0,00;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;238,03;238,03;238,03;238,03;238,03
riskDamage-%-soc-custom-126;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,3335;0,3335;0,3335;0,3335;0,3335
riskDamage-soc-custom-247;0,00;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;119,28;238,03;238,03;238,03;238,03;238,03
riskDamage-%-soc-custom-247;0,0000;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1875;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,1671;0,3335;0,3335;0,3335;0,3335;0,3335
riskDamage-soc-custom-127;0,00;0,00;0,00;0,00;0,00;0,00;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;87,57;174,75;174,75;174,75;174,75;174,75
riskDamage-%-soc-custom-127;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1377;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,1227;0,2448;0,2448;0,2448;0,2448;0,2448
