timestamps;0;5000;10000;15000;20000;25000;30000;35000;40000;45000;50000;55000;60000;65000;70000;75000;80000;85000;90000;95000;100000;105000;110000;115000;120000;125000;130000;135000;140000;145000;150000;155000;160000;165000;170000;175000;180000;185000;190000;195000;200000;205000;210000;215000;220000;225000;230000;235000;240000;245000;250000;254650
messages-total;0;200;549;549;549;549;549;786;891;891;891;891;891;905;905;905;905;905;905;1141;1246;1246;1246;1246;1246;1259;1261;1261;1261;1261;1261;1499;1604;1604;1604;1604;1604;1939;1939;1939;1939;1939;1939;2277;2277;2277;2277;2277;2277;2290;2290;2290
messages-soc-custom-9;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13
messages-soc-custom-92;0;1;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13
messages-soc-custom-93;0;1;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13
messages-soc-custom-7;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13
messages-soc-custom-90;0;1;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13
messages-soc-custom-8;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-91;0;1;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-alarm;0;2;3;3;3;3;3;5;5;5;5;5;7;8;8;8;8;8;8;10;10;10;10;10;10;12;12;12;12;12;13;14;14;14;14;14;14;17;17;17;17;17;18;19;19;19;19;19;21;22;22;22
messages-soc-custom-96;0;1;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-97;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-94;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-95;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-98;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-99;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13
messages-soc-light;0;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-70;0;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-71;0;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-74;0;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-75;0;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-72;0;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
messages-soc-custom-73;0;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13
