auctioning-time-soc-door-lock;0;741;741;741;741;741;741;4743;4743;4743;4743;4743;4743;8752;8752;8752;8752;8752;8752;8752;8752;8752;8752;8752;8752;12763;12763;12763;12763;12763;12763;16772;16772;16772;16772;16772;16772;20774;20774;20774;20774
migrating-time-soc-door-lock;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-server;0;0;0;0;0;0;0;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002;4002
migrating-time-server;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-iot-controller;0;0;3999;3999;3999;3999;3999;8001;8001;8001;8001;8001;8001;12010;12010;12010;12010;12010;12010;16013;16013;16013;16013;16013;16013;20023;20023;20023;20023;20023;20023;24030;24030;24030;24030;24030;24030;28032;28032;28032;28032
migrating-time-iot-controller;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-gate;0;0;3441;3441;3441;3441;3441;7443;7443;7443;7443;7443;7443;11450;11450;11450;11450;11450;11450;15454;15454;15454;15454;15454;15454;19464;19464;19464;19464;19464;19464;23471;23471;23471;23471;23471;23471;27473;27473;27473;27473
migrating-time-soc-gate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-smoke;0;0;2689;2689;2689;2689;2689;6691;6691;6691;6691;6691;6691;10700;10700;10700;10700;10700;10700;10700;10700;10700;10700;10700;10700;14710;14710;14710;14710;14710;14710;18717;18717;18717;18717;18717;18717;22719;22719;22719;22719
migrating-time-soc-smoke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-desktop;0;0;2289;2289;2289;2289;2289;6291;6291;6291;6291;6291;6291;10300;10300;10300;10300;10300;10300;10300;10300;10300;10300;10300;10300;14310;14310;14310;14310;14310;14310;18317;18317;18317;18317;18317;18317;22318;22318;22318;22318
migrating-time-desktop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auctioning-time-soc-light;0;0;2590;2590;2590;2590;2590;6593;6593;6593;6593;6593;6593;10602;10602;10602;10602;10602;10602;10602;10602;10602;10602;10602;10602;14612;14612;14612;14612;14612;14612;18619;18619;18619;18619;18619;18619;22621;22621;22621;22621
migrating-time-soc-light;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
