riskDamage-%-soc-custom-8;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-16;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-16;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-17;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-17;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-14;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-14;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-15;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-15;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-alarm;0,00;301,53;301,53;301,53;301,53;301,53;301,53;301,53
riskDamage-%-soc-alarm;0,0000;0,4741;0,4741;0,4741;0,4741;0,4741;0,4741;0,4741
riskDamage-soc-custom-18;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-18;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-19;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-19;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-12;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-12;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-13;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-13;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-10;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-10;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-11;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-11;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-27;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-27;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-28;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-28;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-25;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-25;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-26;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-26;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-29;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-29;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-20;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-20;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-light;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-light;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-23;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-23;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-24;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-24;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-21;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-21;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-22;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-22;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-motion;0,00;277,80;277,80;277,80;277,80;277,80;277,80;277,80
riskDamage-%-soc-motion;0,0000;0,4368;0,4368;0,4368;0,4368;0,4368;0,4368;0,4368
riskDamage-soc-humidity;0,00;277,80;277,80;277,80;277,80;277,80;277,80;277,80
riskDamage-%-soc-humidity;0,0000;0,4368;0,4368;0,4368;0,4368;0,4368;0,4368;0,4368
riskDamage-server;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98
riskDamage-%-server;0,0063;0,0063;0,0063;0,0063;0,0063;0,0063;0,0063;0,0063
riskDamage-soc-smoke;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-smoke;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-temperature;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-temperature;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-50;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-50;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-iot-controller;79,64;285,71;285,71;285,71;285,71;285,71;285,71;285,71
riskDamage-%-iot-controller;0,1252;0,4492;0,4492;0,4492;0,4492;0,4492;0,4492;0,4492
riskDamage-soc-custom-38;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-38;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-39;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-39;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-36;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-36;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-37;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-37;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-30;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-30;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-31;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-31;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-34;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-34;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-35;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-35;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-32;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-32;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-33;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-33;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-door-lock;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-door-lock;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-gate;23,89;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-gate;0,0376;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-49;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-49;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-47;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-47;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-48;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-48;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-desktop;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-desktop;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-5;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-5;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-41;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-41;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-42;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-42;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-6;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-6;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-3;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-3;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-4;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-4;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-40;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-40;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-1;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-1;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-45;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-45;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-2;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-2;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-46;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-46;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-43;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-43;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
riskDamage-soc-custom-44;0,00;269,89;269,89;269,89;269,89;269,89;269,89;269,89
riskDamage-%-soc-custom-44;0,0000;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243;0,4243
auctioning-time-global;0;3855;12524;12524;12524;12524;12524;12524
migrating-time-global;0;0;0;0;0;0;0;0
auctioning-time-printer;0;0;0;0;0;0;0;0
migrating-time-printer;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-9;0;0;0;0;0;0;0;0
migrating-time-soc-custom-9;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-7;0;0;1085;1085;1085;1085;1085;1085
migrating-time-soc-custom-7;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-8;0;0;0;0;0;0;0;0
migrating-time-soc-custom-8;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-16;0;0;0;0;0;0;0;0
migrating-time-soc-custom-16;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-17;0;0;0;0;0;0;0;0
migrating-time-soc-custom-17;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-14;0;0;0;0;0;0;0;0
migrating-time-soc-custom-14;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-15;0;616;616;616;616;616;616;616
migrating-time-soc-custom-15;0;0;0;0;0;0;0;0
auctioning-time-soc-alarm;0;339;339;339;339;339;339;339
migrating-time-soc-alarm;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-18;0;0;0;0;0;0;0;0
migrating-time-soc-custom-18;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-19;0;0;0;0;0;0;0;0
migrating-time-soc-custom-19;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-12;0;695;695;695;695;695;695;695
migrating-time-soc-custom-12;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-13;0;0;0;0;0;0;0;0
migrating-time-soc-custom-13;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-10;0;0;0;0;0;0;0;0
migrating-time-soc-custom-10;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-11;0;287;287;287;287;287;287;287
migrating-time-soc-custom-11;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-27;0;0;0;0;0;0;0;0
migrating-time-soc-custom-27;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-28;0;0;0;0;0;0;0;0
migrating-time-soc-custom-28;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-25;0;0;0;0;0;0;0;0
migrating-time-soc-custom-25;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-26;0;770;770;770;770;770;770;770
migrating-time-soc-custom-26;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-29;0;0;0;0;0;0;0;0
migrating-time-soc-custom-29;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-20;0;0;0;0;0;0;0;0
migrating-time-soc-custom-20;0;0;0;0;0;0;0;0
auctioning-time-soc-light;0;0;0;0;0;0;0;0
migrating-time-soc-light;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-23;0;0;0;0;0;0;0;0
migrating-time-soc-custom-23;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-24;0;648;648;648;648;648;648;648
migrating-time-soc-custom-24;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-21;0;0;0;0;0;0;0;0
migrating-time-soc-custom-21;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-22;0;0;0;0;0;0;0;0
migrating-time-soc-custom-22;0;0;0;0;0;0;0;0
auctioning-time-soc-motion;0;0;0;0;0;0;0;0
migrating-time-soc-motion;0;0;0;0;0;0;0;0
auctioning-time-soc-humidity;0;135;135;135;135;135;135;135
migrating-time-soc-humidity;0;0;0;0;0;0;0;0
auctioning-time-server;0;0;0;0;0;0;0;0
migrating-time-server;0;0;0;0;0;0;0;0
auctioning-time-soc-smoke;0;0;0;0;0;0;0;0
migrating-time-soc-smoke;0;0;0;0;0;0;0;0
auctioning-time-soc-temperature;0;0;1477;1477;1477;1477;1477;1477
migrating-time-soc-temperature;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-50;0;0;0;0;0;0;0;0
migrating-time-soc-custom-50;0;0;0;0;0;0;0;0
auctioning-time-iot-controller;0;1002;1002;1002;1002;1002;1002;1002
migrating-time-iot-controller;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-38;0;0;1241;1241;1241;1241;1241;1241
migrating-time-soc-custom-38;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-39;0;0;0;0;0;0;0;0
migrating-time-soc-custom-39;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-36;0;0;0;0;0;0;0;0
migrating-time-soc-custom-36;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-37;0;948;948;948;948;948;948;948
migrating-time-soc-custom-37;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-30;0;0;0;0;0;0;0;0
migrating-time-soc-custom-30;0;0;0;0;0;0;0;0
auctioning-time-soc-custom-31;0;0;0;0;0;0;0;0
